t,x,y,status,evt
0,0,0,True,0
0.033333333333333,0,0,True,0
0.066666666666667,0,0,True,0
0.1,0,0,True,1
0.133333333333333,0,0,True,1
0.166666666666667,0,0,True,1
0.2,0,0,True,1
0.233333333333333,0,0,True,1
0.266666666666667,0,0,True,1
0.3,0,0,True,1
0.333333333333333,0,0,True,1
0.366666666666667,0,0,True,1
0.4,0,0,True,0
0.433333333333333,0,0,True,0
0.466666666666667,0,0,True,1
0.5,0,0,True,1
0.533333333333333,0,0,True,1
0.566666666666667,0,0,True,1
0.6,0,0,True,1
0.633333333333333,0,0,True,1
0.666666666666667,0,0,True,1
0.7,0,0,True,1
0.733333333333333,0,0,True,1
0.766666666666667,0,0,True,1
0.8,0,0,True,0
0.833333333333333,0,0,True,0
0.866666666666667,0,0,True,1
0.9,0,0,True,1
0.933333333333333,0,0,True,1
0.966666666666667,0,0,True,1
1,0,0,True,1
1.03333333333333,0,0,True,1
1.06666666666667,0,0,True,1
1.1,0,0,True,1
1.13333333333333,0,0,True,1
1.16666666666667,0,0,True,1
1.2,0,0,True,1
1.23333333333333,0,0,True,1
1.26666666666667,0,0,True,1
1.3,0,0,True,1
1.33333333333333,0,0,True,1
1.36666666666667,0,0,True,1
1.4,0,0,True,1
1.43333333333333,0,0,True,1
1.46666666666667,0,0,True,1
1.5,0,0,True,1
1.53333333333333,0,0,True,1
1.56666666666667,0,0,True,1
1.6,0,0,True,1
1.63333333333333,0,0,True,1
1.66666666666667,0,0,True,1
1.7,0,0,True,1
1.73333333333333,0,0,True,1
1.76666666666667,0,0,True,1
1.8,0,0,True,0
1.83333333333333,0,0,True,0
1.86666666666667,0,0,True,0
1.9,0,0,True,0
1.93333333333333,0,0,True,0
1.96666666666667,0,0,True,0
2,0,0,True,0
2.03333333333333,0,0,True,0
2.06666666666667,0,0,True,0
2.1,0,0,True,0
2.13333333333333,0,0,True,0
2.16666666666667,0,0,True,1
2.2,0,0,True,1
2.23333333333333,0,0,True,1
2.26666666666667,0,0,True,1
2.3,0,0,True,1
2.33333333333333,0,0,True,1
2.36666666666667,0,0,True,1
2.4,0,0,True,1
2.43333333333333,0,0,True,1
2.46666666666667,0,0,True,1
2.5,0,0,True,1
2.53333333333333,0,0,True,1
2.56666666666667,0,0,True,1
2.6,0,0,True,1
2.63333333333333,0,0,True,1
